The Bastards  Higher Power  de_mirage  Win  10-16  Jun 1 18
Higher Power  La-Li-Lu-Le-Lo  de_nuke  Loss  11-16  Jun 7 18
Prison Sex  Higher Power  de_mirage  Win  12-16  Jun 11 18
The beasty boys  Higher Power  de_inferno  Win  10-16  Jun 14 18
Higher Power  Northeastern-U RED  de_inferno  Win  19-17  Jun 15 18
Higher Power  Daddies Get Baddies  de_overpass  Win  16-11  Jun 21 18
The Myrmidons  Higher Power  de_mirage  Loss  16-10  Jun 25 18
Higher Power  Clam Shack Clapba...  de_train  Loss  10-16  Jun 28 18
Team Wisdom  Higher Power  de_inferno  Win  13-16  Jun 29 18
Higher Power  Skeet Skeet Water...  de_overpass  Win  16-9  Jul 3 18
Higher Power  bld  de_cache  Loss  17-19  Jul 6 18
Victims of the Ti...  Higher Power  de_inferno  Win  6-16  Jul 11 18
NO EXECUTES  Higher Power  de_inferno  Loss  16-9  Jul 12 18
Team Empire  Higher Power  Multiple  Loss  2-0  Jul 30 18
PHENOM REBORN ASC...  Class Is In Sessi...  de_inferno  Win  4-16  May 24 18
The beasty boys  Class Is In Sessi...  de_inferno  Win  3-16  May 25 18
Class Is In Sessi...  bld  de_mirage  Loss  12-16  May 31 18
Class Is In Sessi...  Animus Gaming  de_mirage  Win  16-3  Jun 1 18
No Shift Nation  Class Is In Sessi...  de_cache  Win  3-16  Jun 7 18
Erupt  eSports  Class Is In Sessi...  de_cache  Win  6-16  Jun 8 18
Class Is In Sessi...  Mobility-Gaming  de_inferno  Win  16-4  Jun 13 18
Class Is In Sessi...  Lore  de_train  Loss  7-16  Jun 15 18
Class Is In Sessi...  Quixotic Reality  de_cache  Loss  0-16  Jun 20 18
Clam Shack Clapba...  Class Is In Sessi...  de_overpass  Loss  16-12  Jun 25 18
Victims of the Ti...  Class Is In Sessi...  de_inferno  Win  7-16  Jun 29 18
Class Is In Sessi...  Bloom E-sports  de_inferno  Loss  14-16  Jul 4 18
Skeet Skeet Water...  Class Is In Sessi...  de_inferno  Win  3-16  Jul 4 18
Deception Gaming  Class Is In Sessi...  de_mirage  Loss  16-14  Jul 9 18
Class Is In Sessi...  BzG Esports  de_dust2  Win  16-11  Jul 10 18
Grain Bin Boyz  Class Is In Sessi...  de_dust2  Win  6-16  Jul 13 18
Class Is In Sessi...  Broken Alliance  Multiple  Loss  0-2  Jul 30 18
Chill Town  Omnivium  de_train  Loss  17-19  May 28 18
Chill Town  New Beginnings  de_overpass  Win  19-16  May 30 18
Average Joes Gym  Chill Town  de_mirage  Win  9-16  Jun 1 18
Chill Town  TEAM NICK  de_nuke  Win  16-11  Jun 7 18
UnderGods-  Chill Town  de_nuke  Win  11-16  Jun 11 18
drain gang  Chill Town  de_mirage  Loss  16-14  Jun 14 18
Chill Town  Imported Goods  de_inferno  Loss  5-16  Jun 18 18
Chill Town  Great Dango Family  Pending Veto  Win  16-0  Jun 21 18
wat  Chill Town  de_inferno  Loss  16-11  Jun 25 18
Chill Town  Broken Alliance  de_mirage  Loss  3-16  Jun 28 18
Urban Assault  Chill Town  de_train  Win  6-16  Jul 4 18
Chill Town  Noxious-  de_nuke  Win  16-14  Jul 8 18
Chill Town  OP  de_train  Win  16-4  Jul 11 18
Never trying  Chill Town  de_overpass  Loss  16-11  Jul 13 18
Chill Town  LoS Pistoleros  de_cache  Win  16-0  Jul 15 18
Ethos Data  Chill Town  de_train  Win  17-19  Jul 19 18
Mazer Gaming  Chill Town  Multiple  Loss  2-0  Jul 30 18
Move 37 Gaming  The beasty boys  de_cache  Loss  0-16  May 23 18
Empire  Move 37 Gaming  de_train  Loss  16-13  May 27 18
Team Alpha Wolves  Move 37 Gaming  de_cache  Loss  16-9  May 29 18
Move 37 Gaming  MoZZY  de_inferno  Loss  12-16  Jun 4 18
Zealous-GG  Move 37 Gaming  de_cache  Win  11-16  Jun 6 18
Zero Chemistry  Move 37 Gaming  de_dust2  Win  23-25  Jun 7 18
Move 37 Gaming  AngGang  de_nuke  Loss  12-16  Jun 15 18
The Part Time Pop...  Move 37 Gaming  de_inferno  Win  11-16  Jun 18 18
Move 37 Gaming  Rigolo Raisin  de_overpass  Win  16-9  Jun 20 18
Move 37 Gaming  Five Kings  de_inferno  Win  19-16  Jun 26 18
Move 37 Gaming  survivor  de_cache  Win  16-0  Jun 27 18
PONY  Move 37 Gaming  de_cache  Win  9-16  Jul 2 18
Move 37 Gaming  LeTrainTiltant  de_overpass  Win  16-13  Jul 7 18
Farquaad Squad  Move 37 Gaming  de_inferno  Win  14-16  Jul 8 18
East Coast Gaming  Move 37 Gaming  de_nuke  Win  14-16  Jul 12 18
Move 37 Gaming  Deception Gaming  de_overpass  Loss  13-16  Jul 16 18
Move 37 Gaming  Vendetta Gaming  Multiple  Loss  0-2  Jul 29 18
carBOMB  Manly Men  de_cache  Win  16-1  May 23 18
Fierce Gaming  carBOMB  de_cache  Win  12-16  May 29 18
LoS Pistoleros  carBOMB  de_inferno  Loss  16-10  May 30 18
carBOMB  Noxious-  de_inferno  Loss  15-19  May 31 18
Purge Gaming  carBOMB  de_inferno  Win  6-16  Jun 6 18
Snows Racers  carBOMB  de_train  Loss  16-9  Jun 8 18
carBOMB  Past My Bedtime  de_overpass  Loss  14-16  Jun 15 18
carBOMB  APE ESCAPE  de_cache  Loss  4-16  Jun 18 18
NRS  carBOMB  de_mirage  Win  7-16  Jun 20 18
carBOMB  Urban Assault  de_overpass  Win  16-12  Jun 25 18
carBOMB  World Peace  de_inferno  Win  16-13  Jun 27 18
carBOMB  Vae Timidis  de_overpass  Win  16-13  Jul 2 18
34  carBOMB  de_mirage  Win  11-16  Jul 3 18
this bitch empty  carBOMB  de_inferno  Win  12-16  Jul 9 18
Cat Squad Returns  carBOMB  de_mirage  Loss  16-6  Jul 11 18
carBOMB  Gods with Attitude  de_mirage  Win  22-19  Jul 12 18
carBOMB  Team Texas  Multiple  Loss  0-2  Jul 31 18
Empire  AngGang  de_mirage  Win  16-5  May 25 18
Empire  Move 37 Gaming  de_train  Win  16-13  May 27 18
HOT BOY SQUAD  Empire  de_cache  Win  6-16  Jun 2 18
Dead Presidents  Empire  de_inferno  Win  8-16  Jun 4 18
FilthyCasuals  Empire  de_cache  Loss  16-13  Jun 6 18
Empire  Noble xD  de_inferno  Win  16-0  Jun 11 18
Team Mutinous  Empire  de_mirage  Win  2-16  Jun 15 18
Empire  But What If  de_inferno  Win  16-11  Jun 19 18
Northeastern-U RED  Empire  de_inferno  Win  5-16  Jun 24 18
La-Li-Lu-Le-Lo  Empire  de_inferno  Win  4-16  Jun 25 18
Empire  Oceanic Squad  de_mirage  Win  16-7  Jul 2 18
Empire  buffet of trash  de_inferno  Win  16-13  Jul 3 18
Empire  Quixotic Reality  de_cache  Win  16-8  Jul 9 18
ExPURE  Empire  de_train  Win  3-16  Jul 9 18
Empire  Lore  de_cache  Win  16-7  Jul 16 18
Empire  Vendetta Gaming  de_mirage  Loss  8-16  Jul 17 18
Empire  NO EXECUTES  Multiple  Loss  0-2  Jul 30 18
CZ5  Defy Rebellion  de_overpass  Win  0-16  May 24 18
Defy Rebellion  drain gang  de_inferno  Win  16-14  May 25 18
Vae Timidis  Defy Rebellion  de_mirage  Win  3-16  May 30 18
Hedgehogs  Defy Rebellion  de_inferno  Win  11-16  Jun 1 18
Defy Rebellion  World Peace  de_overpass  Win  16-3  Jun 10 18
Defy Rebellion  TEAM BUDSQUAD  de_mirage  Win  16-0  Jun 10 18
UnderGods-  Defy Rebellion  de_cache  Win  10-16  Jun 15 18
Doxxa  Defy Rebellion  de_inferno  Win  0-16  Jun 18 18
Defy Rebellion  Ethos Data  de_mirage  Win  16-3  Jun 19 18
team w0w  Defy Rebellion  de_nuke  Loss  16-14  Jun 20 18
Defy Rebellion  Half Evil  de_inferno  Win  16-12  Jun 27 18
Mazer Gaming  Defy Rebellion  de_mirage  Win  2-16  Jun 29 18
Defy Rebellion  Last Alive  de_inferno  Win  16-8  Jul 4 18
Defy Rebellion  MixedReviews  de_inferno  Win  16-6  Jul 9 18
Midwest CSGO  Defy Rebellion  de_overpass  Win  8-16  Jul 12 18
Defy Rebellion  Unkind eSports  de_mirage  Loss  9-16  Jul 13 18
Hit Squad  Defy Rebellion  Multiple  Loss  2-1  Jul 31 18
Average Joes Gym  The Hunny Badgers  de_nuke  Win  19-15  May 23 18
Team Texas  Average Joes Gym  de_mirage  Loss  16-0  May 28 18
Average Joes Gym  Fierce Gaming  de_cache  Win  16-10  May 31 18
Average Joes Gym  Chill Town  de_mirage  Loss  9-16  Jun 1 18
wat  Average Joes Gym  de_nuke  Win  16-19  Jun 6 18
CZ5  Average Joes Gym  de_dust2  Win  10-16  Jun 8 18
Urban Assault  Average Joes Gym  de_cache  Loss  16-11  Jun 13 18
World Peace  Average Joes Gym  de_nuke  Win  13-16  Jun 15 18
Average Joes Gym  Snows Racers  de_mirage  Loss  12-16  Jun 20 18
Average Joes Gym  Chivalry eSports  de_mirage  Win  16-4  Jun 21 18
Average Joes Gym  Mother Puggers  de_train  Win  16-8  Jun 27 18
Gods with Attitude  Average Joes Gym  de_dust2  Loss  19-16  Jun 29 18
LoliBread  Average Joes Gym  de_mirage  Win  11-16  Jul 4 18
Average Joes Gym  APE ESCAPE  de_cache  Loss  9-16  Jul 8 18
Average Joes Gym  Exsilium Esports  de_mirage  Win  16-11  Jul 10 18
Average Joes Gym  Deadnauts  de_train  Win  16-5  Jul 13 18
VCU CSGO  Average Joes Gym  Multiple  Loss  2-0  Aug 1 18
But What If  Grain Bin Boyz  de_inferno  Win  16-8  May 22 18
someone say one deag  But What If  de_mirage  Win  13-16  May 25 18
But What If  Feels IM Man  de_train  Win  16-14  May 30 18
But What If  FilthyCasuals  de_cache  Win  19-17  Jun 4 18
United Bangers  But What If  de_overpass  Win  0-16  Jun 8 18
ONEBOULETTE  But What If  de_train  Win  3-16  Jun 12 18
NO EXECUTES  But What If  de_inferno  Win  16-19  Jun 15 18
Empire  But What If  de_inferno  Loss  16-11  Jun 19 18
But What If  BzG Esports  de_mirage  Win  22-18  Jun 22 18
But What If  Aerox-Esports  de_train  Win  16-11  Jun 25 18
But What If  Quixotic Reality  de_cache  Win  16-12  Jun 26 18
But What If  ExPURE  de_cache  Win  19-17  Jun 28 18
But What If  Vendetta Gaming  de_cache  Win  16-5  Jul 6 18
buffet of trash  But What If  de_overpass  Win  3-16  Jul 9 18
Lore  But What If  de_mirage  Loss  19-16  Jul 11 18
But What If  Realm Royale  de_inferno  Win  16-2  Jul 15 18
Polar Ace  But What If  Multiple  Loss  2-1  Jul 31 18
But What If  Grain Bin Boyz  de_inferno  Loss  16-8  May 22 18
MoZZY  Grain Bin Boyz  de_inferno  Win  17-19  May 27 18
Grain Bin Boyz  2 Pound Sandwich  de_cache  Win  16-14  May 28 18
BzG Esports  Grain Bin Boyz  de_nuke  Loss  16-12  Jun 4 18
Grain Bin Boyz  Aqua Vitae  de_train  Win  16-0  Jun 6 18
Grain Bin Boyz  Poseidon eSports NA  de_mirage  Win  16-8  Jun 11 18
Victims of the Ti...  Grain Bin Boyz  de_cache  Loss  16-5  Jun 13 18
Grain Bin Boyz  PHENOM REBORN ASC...  de_cache  Win  16-6  Jun 18 18
FilthyCasuals  Grain Bin Boyz  de_inferno  Loss  16-13  Jun 21 18
Grain Bin Boyz  Electric Pistols  de_mirage  Win  22-19  Jun 25 18
AngGang  Grain Bin Boyz  de_cache  Win  17-19  Jun 27 18
Grain Bin Boyz  Team Mutinous  de_cache  Win  16-0  Jun 28 18
Grain Bin Boyz  Team Wisdom  de_cache  Win  16-0  Jul 6 18
Bloom E-sports  Grain Bin Boyz  de_cache  Loss  16-11  Jul 9 18
Grain Bin Boyz  Class Is In Sessi...  de_dust2  Loss  6-16  Jul 13 18
No Shift Nation  Grain Bin Boyz  de_mirage  Win  14-16  Jul 13 18
FilthyCasuals  Grain Bin Boyz  Multiple  Loss  2-0  Jul 30 18
Visionary - eSports  DamageOverTime  de_dust2  Win  12-16  May 23 18
DamageOverTime  Victims of the Ti...  de_mirage  Win  16-3  May 25 18
DamageOverTime  Mobility-Gaming  de_inferno  Loss  9-16  May 30 18
Lore  DamageOverTime  de_train  Win  11-16  Jun 4 18
DamageOverTime  Silent Assassins  de_cache  Win  16-4  Jun 6 18
DamageOverTime  Mediocre Team  de_train  Loss  9-16  Jun 11 18
Zealous-GG  DamageOverTime  de_mirage  Win  8-16  Jun 13 18
Skeet Skeet Water...  DamageOverTime  de_train  Loss  16-14  Jun 18 18
DamageOverTime  The Burger People  de_train  Win  16-3  Jun 19 18
Realm Royale  DamageOverTime  de_overpass  Loss  16-14  Jun 25 18
Team Mutinous  DamageOverTime  de_mirage  Win  0-16  Jun 27 18
DamageOverTime  Phat Brain  de_inferno  Win  16-0  Jul 4 18
hitbox-  DamageOverTime  Pending Veto  Win  0-16  Jul 9 18
AngGang  DamageOverTime  de_overpass  Loss  16-2  Jul 11 18
DamageOverTime  No Shift Nation  de_mirage  Loss  5-16  Jul 16 18
DamageOverTime  Feels IM Man  de_cache  Win  16-10  Jul 17 18
DamageOverTime  team w0w  Multiple  Loss  0-2  Jul 30 18
Hentai Queens  Cat Squad Returns  de_overpass  Loss  16-7  May 23 18
Cat Squad Returns  Hooked Academy  de_inferno  Loss  7-16  May 25 18
Cat Squad Returns  Exsilium Esports  de_inferno  Loss  11-16  Jun 1 18
PUGTHUGZ  Cat Squad Returns  de_mirage  Win  13-16  Jun 1 18
Cat Squad Returns  ded esports  de_train  Win  16-0  Jun 8 18
Purge Gaming  Cat Squad Returns  de_mirage  Win  10-16  Jun 11 18
Cat Squad Returns  Montes Money Bois  de_dust2  Win  22-19  Jun 13 18
Earth Dragon  Cat Squad Returns  de_nuke  Win  8-16  Jun 18 18
Literature Club  Cat Squad Returns  de_dust2  Loss  16-7  Jun 20 18
Cat Squad Returns  Bad Intentions  de_train  Win  16-10  Jun 22 18
Hit Squad  Cat Squad Returns  de_dust2  Loss  16-14  Jul 1 18
Cat Squad Returns  Gods with Attitude  de_train  Win  22-19  Jul 2 18
Cat Squad Returns  UC Rejects CSGO  de_mirage  Win  16-10  Jul 4 18
Deadnauts  Cat Squad Returns  de_nuke  Win  6-16  Jul 9 18
Cat Squad Returns  Probably Panicking  de_overpass  Loss  7-16  Jul 11 18
Cat Squad Returns  carBOMB  de_mirage  Win  16-6  Jul 11 18
Unkind eSports  Cat Squad Returns  Multiple  Loss  2-0  Jul 30 18
Meet Your Maker  Unkind eSports  de_mirage  Win  13-16  May 23 18
Unkind eSports  Rabbi and the Alt...  de_overpass  Loss  16-19  May 25 18
Past My Bedtime  Unkind eSports  de_cache  Win  1-16  May 29 18
Unkind eSports  Purge Gaming  de_inferno  Win  16-5  May 30 18
Unkind eSports  Night Prowlers CS  de_nuke  Win  16-7  Jun 6 18
this bitch empty  Unkind eSports  de_inferno  Win  26-28  Jun 11 18
Unkind eSports  Noxious-  de_train  Win  16-7  Jun 13 18
Great Dango Family  Unkind eSports  de_cache  Win  0-16  Jun 18 18
Unkind eSports  Just Add Water  de_mirage  Win  16-5  Jun 20 18
Unkind eSports  Doxxa  de_mirage  Win  16-11  Jun 21 18
Nfinite  Unkind eSports  de_mirage  Win  7-16  Jun 27 18
Polar Ace  Unkind eSports  de_inferno  Win  6-16  Jun 29 18
VCU CSGO  Unkind eSports  de_mirage  Win  10-16  Jul 2 18
Unkind eSports  SPLEWY LEWIS n TH...  de_mirage  Win  16-14  Jul 9 18
Unkind eSports  team w0w  de_cache  Win  16-6  Jul 13 18
Defy Rebellion  Unkind eSports  de_mirage  Win  9-16  Jul 13 18
Unkind eSports  Cat Squad Returns  Multiple  Win  2-0  Jul 30 18
Unkind eSports  SPLEWY LEWIS n TH...  Multiple  Win  2-1  Aug 3 18
Unkind eSports  Aerox-Esports  Multiple  Win  2-0  Aug 7 18
Unkind eSports  AngGang  Multiple  Win  2-1  Aug 8 18
Unkind eSports  Squirtle Squad  Multiple  Loss  0-2  Aug 14 18
team w0w  Super Keyboard Wa...  de_overpass  Win  16-2  May 23 18
Chivalry eSports  team w0w  de_cache  Win  8-16  May 28 18
team w0w  Decisive Esports  de_cache  Win  16-7  May 31 18
team w0w  nL  de_cache  Win  16-13  Jun 1 18
Hi  team w0w  de_mirage  Win  4-16  Jun 5 18
Sassy Sunshines  team w0w  de_cache  Win  0-16  Jun 11 18
Night Prowlers CS  team w0w  de_overpass  Win  8-16  Jun 13 18
team w0w  UnderGods-  de_inferno  Win  16-10  Jun 14 18
team w0w  Defy Rebellion  de_nuke  Win  16-14  Jun 20 18
Polar Ace  team w0w  de_inferno  Win  9-16  Jun 22 18
team w0w  Mazer Gaming  de_overpass  Win  16-11  Jun 27 18
Half Evil  team w0w  de_cache  Win  6-16  Jul 2 18
team w0w  SPLEWY LEWIS n TH...  de_inferno  Win  16-8  Jul 4 18
team w0w  Gummy Dods  de_inferno  Win  16-11  Jul 9 18
Unkind eSports  team w0w  de_cache  Loss  16-6  Jul 13 18
team w0w  Team Texas  de_mirage  Win  16-10  Jul 16 18
DamageOverTime  team w0w  Multiple  Win  0-2  Jul 30 18
Midwest CSGO  team w0w  Multiple  Loss  2-0  Aug 2 18
OP  VCU CSGO  de_mirage  Win  4-16  May 24 18
Will Frag For Food  VCU CSGO  de_train  Win  4-16  May 29 18
VCU CSGO  PAW Patrol  de_dust2  Win  16-14  May 31 18
VCU CSGO  Midwest CSGO  de_inferno  Loss  14-16  Jun 4 18
VCU CSGO  Get Five Gaming  de_inferno  Win  16-12  Jun 7 18
Cx  VCU CSGO  de_cache  Win  9-16  Jun 8 18
HellKittens  VCU CSGO  de_cache  Win  7-16  Jun 15 18
VCU CSGO  Purge Gaming  de_mirage  Win  16-3  Jun 18 18
drain gang  VCU CSGO  de_train  Win  12-16  Jun 21 18
VCU CSGO  Never trying  de_train  Win  16-4  Jun 22 18
Gummy Dods  VCU CSGO  de_cache  Win  7-16  Jun 27 18
VCU CSGO  Just Add Water  de_inferno  Win  16-4  Jul 2 18
VCU CSGO  Unkind eSports  de_mirage  Loss  10-16  Jul 2 18
Team Texas  VCU CSGO  de_mirage  Win  9-16  Jul 9 18
Team Digital Dynasty  VCU CSGO  de_cache  Win  6-16  Jul 11 18
VCU CSGO  Hit Squad  de_cache  Win  16-5  Jul 13 18
VCU CSGO  Average Joes Gym  Multiple  Win  2-0  Aug 1 18
VCU CSGO  APE ESCAPE  Multiple  Loss  0-2  Aug 3 18
CZ5  Defy Rebellion  de_overpass  Win  0-16  May 24 18
Defy Rebellion  drain gang  de_inferno  Win  16-14  May 25 18
Vae Timidis  Defy Rebellion  de_mirage  Win  3-16  May 30 18
Hedgehogs  Defy Rebellion  de_inferno  Win  11-16  Jun 1 18
Defy Rebellion  World Peace  de_overpass  Win  16-3  Jun 10 18
Defy Rebellion  TEAM BUDSQUAD  de_mirage  Win  16-0  Jun 10 18
UnderGods-  Defy Rebellion  de_cache  Win  10-16  Jun 15 18
Doxxa  Defy Rebellion  de_inferno  Win  0-16  Jun 18 18
Defy Rebellion  Ethos Data  de_mirage  Win  16-3  Jun 19 18
team w0w  Defy Rebellion  de_nuke  Loss  16-14  Jun 20 18
Defy Rebellion  Half Evil  de_inferno  Win  16-12  Jun 27 18
Mazer Gaming  Defy Rebellion  de_mirage  Win  2-16  Jun 29 18
Defy Rebellion  Last Alive  de_inferno  Win  16-8  Jul 4 18
Defy Rebellion  MixedReviews  de_inferno  Win  16-6  Jul 9 18
Midwest CSGO  Defy Rebellion  de_overpass  Win  8-16  Jul 12 18
Defy Rebellion  Unkind eSports  de_mirage  Loss  9-16  Jul 13 18
Hit Squad  Defy Rebellion  Multiple  Loss  2-1  Jul 31 18
Team Texas  Average Joes Gym  de_mirage  Win  16-0  May 28 18
this bitch empty  Team Texas  de_inferno  Win  6-16  May 30 18
Team Texas  Vivency  de_inferno  Win  16-9  May 30 18
The Hunny Badgers  Team Texas  de_inferno  Win  4-16  Jun 6 18
Team Texas  Gods with Attitude  de_inferno  Loss  4-16  Jun 9 18
Manly Men  Team Texas  de_cache  Win  0-16  Jun 10 18
Team Texas  Ethos Data  de_cache  Win  16-12  Jun 14 18
LoliBread  Team Texas  de_mirage  Win  6-16  Jun 16 18
Half Evil  Team Texas  de_inferno  Win  13-16  Jun 20 18
Just Add Water  Team Texas  de_inferno  Win  2-16  Jun 21 18
Gummy Dods  Team Texas  de_mirage  Win  15-19  Jun 27 18
Team Texas  Last Alive  de_mirage  Win  16-3  Jun 29 18
Team Texas  Mazer Gaming  de_mirage  Win  19-16  Jul 6 18
Team Texas  VCU CSGO  de_mirage  Loss  9-16  Jul 9 18
Team Texas  Hit Squad  de_nuke  Win  16-6  Jul 12 18
team w0w  Team Texas  de_mirage  Loss  16-10  Jul 16 18
carBOMB  Team Texas  Multiple  Win  0-2  Jul 31 18
AngGang  Team Texas  Multiple  Loss  2-1  Aug 4 18
BOYS ARE BACK  Hedgehogs  de_inferno  Win  3-16  May 22 18
wat  Hedgehogs  de_inferno  Loss  16-12  May 23 18
Hedgehogs  LEGENDS  de_dust2  Win  16-9  May 28 18
Hedgehogs  Defy Rebellion  de_inferno  Loss  11-16  Jun 1 18
Hedgehogs  LoliBread  de_dust2  Win  16-10  Jun 7 18
TEAM NICK  Hedgehogs  de_mirage  Win  13-16  Jun 8 18
Hedgehogs  Chivalry eSports  de_dust2  Win  16-11  Jun 14 18
BedTmeBangers  Hedgehogs  de_inferno  Win  9-16  Jun 18 18
Hedgehogs  Consistently Whiffs  de_cache  Win  16-9  Jun 20 18
HellKittens  Hedgehogs  de_nuke  Win  0-16  Jun 21 18
Doxxa  Hedgehogs  de_nuke  Loss  16-12  Jun 28 18
Snows Racers  Hedgehogs  de_mirage  Win  23-25  Jun 30 18
Hedgehogs  Team Digital Dynasty  de_cache  Win  16-4  Jul 4 18
Hedgehogs  Half Evil  de_inferno  Win  16-8  Jul 9 18
Hedgehogs  Flashpoint Gaming  de_mirage  Win  22-19  Jul 11 18
Team Empire  Hedgehogs  de_inferno  Loss  16-14  Jul 16 18
Hedgehogs  Last Picks  Multiple  Win  2-0  Jul 30 18
Hedgehogs  Consistently Whiffs  Multiple  Loss  1-2  Aug 3 18
Mazer Gaming  Team Empire  de_mirage  Loss  16-3  May 23 18
Team Empire  Windex_Ninjas  de_mirage  Win  19-17  May 28 18
Team Empire  Urban Assault  de_overpass  Loss  14-16  Jun 5 18
SyntheticDreamz  Team Empire  de_cache  Win  0-16  Jun 7 18
Team Empire  Yee Yee Boys  de_mirage  Loss  11-16  Jun 11 18
Team Empire  Mother Puggers  de_nuke  Win  16-13  Jun 12 18
APE ESCAPE  Team Empire  de_train  Win  0-16  Jun 13 18
Team Empire  Corporate Punishment  de_overpass  Win  16-6  Jun 18 18
Montes Money Bois  Team Empire  de_cache  Win  0-16  Jun 21 18
Desert Dynasty  Team Empire  de_overpass  Win  9-16  Jun 22 18
Probably Panicking  Team Empire  de_inferno  Win  8-16  Jun 29 18
Team Empire  Night Prowlers CS  de_overpass  Win  16-12  Jul 2 18
Bad Intentions  Team Empire  de_dust2  Win  22-25  Jul 5 18
Team Empire  Literature Club  de_mirage  Win  16-9  Jul 6 18
Broken Alliance  Team Empire  de_mirage  Loss  16-14  Jul 11 18
Team Empire  Hedgehogs  de_inferno  Win  16-14  Jul 16 18
Team Empire  Higher Power  Multiple  Win  2-0  Jul 30 18
Team Empire  BzG Esports  Multiple  Loss  0-2  Aug 3 18
Broken Alliance  Last Alive  de_cache  Loss  11-16  May 23 18
Broken Alliance  Thicc Sweaty Llamas  de_dust2  Win  16-4  May 31 18
Broken Alliance  Mazer Gaming  de_overpass  Loss  14-16  Jun 6 18
Broken Alliance  Reality CS  de_mirage  Win  19-16  Jun 6 18
Broken Alliance  Yee Yee Boys  de_mirage  Win  16-2  Jun 11 18
UC Rejects CSGO  Broken Alliance  de_overpass  Win  3-16  Jun 13 18
OP  Broken Alliance  de_inferno  Loss  16-3  Jun 16 18
She Wasnt 18  Broken Alliance  de_dust2  Win  7-16  Jun 19 18
Instant Shock  Broken Alliance  de_inferno  Win  9-16  Jun 20 18
APE ESCAPE  Broken Alliance  de_overpass  Win  14-16  Jun 23 18
Chill Town  Broken Alliance  de_mirage  Win  3-16  Jun 28 18
Broken Alliance  Hooked Academy  de_mirage  Win  16-1  Jul 2 18
Rabbi and the Alt...  Broken Alliance  de_overpass  Loss  16-14  Jul 4 18
Broken Alliance  wat  de_inferno  Win  16-8  Jul 6 18
Broken Alliance  Team Empire  de_mirage  Win  16-14  Jul 11 18
SPLEWY LEWIS n TH...  Broken Alliance  de_overpass  Win  4-16  Jul 18 18
Class Is In Sessi...  Broken Alliance  Multiple  Win  0-2  Jul 30 18
SANLAN  Broken Alliance  Multiple  Loss  2-0  Aug 3 18
Mazer Gaming  Team Empire  de_mirage  Win  16-3  May 23 18
SyntheticDreamz  Mazer Gaming  de_train  Win  7-16  May 30 18
Mazer Gaming  Thicc Sweaty Llamas  de_train  Win  16-8  Jun 5 18
Broken Alliance  Mazer Gaming  de_overpass  Win  14-16  Jun 6 18
wat  Mazer Gaming  de_inferno  Win  3-16  Jun 12 18
Mazer Gaming  Reality CS  de_mirage  Win  16-3  Jun 13 18
LoliBread  Mazer Gaming  de_train  Win  13-16  Jun 14 18
Mazer Gaming  Urban Assault  de_mirage  Win  16-12  Jun 14 18
Never trying  Mazer Gaming  de_mirage  Win  6-16  Jun 20 18
Mazer Gaming  Polar Ace  de_mirage  Loss  14-16  Jun 25 18
team w0w  Mazer Gaming  de_overpass  Loss  16-11  Jun 27 18
Mazer Gaming  Defy Rebellion  de_mirage  Loss  2-16  Jun 29 18
Team Texas  Mazer Gaming  de_mirage  Loss  19-16  Jul 6 18
Mazer Gaming  Midwest CSGO  de_inferno  Win  16-6  Jul 11 18
Mazer Gaming  Gummy Dods  de_overpass  Win  16-6  Jul 12 18
Flashpoint Gaming  Mazer Gaming  de_inferno  Win  0-16  Jul 20 18
Mazer Gaming  Chill Town  Multiple  Win  2-0  Jul 30 18
Mazer Gaming  No Shift Nation  Multiple  Win  2-1  Aug 3 18
Mazer Gaming  Hit Squad  Multiple  Win  2-1  Aug 7 18
FilthyCasuals  Mazer Gaming  Multiple  Win  1-2  Aug 10 18
Mazer Gaming  Midwest CSGO  Multiple  Win  2-1  Aug 14 18
Squirtle Squad  Mazer Gaming  Multiple  Win  1-2  Aug 17 18
Team Digital Dynasty  She Wasnt 18  de_mirage  Loss  5-16  May 23 18
Driven to Insanity  Team Digital Dynasty  de_mirage  Win  11-16  May 28 18
Decisive Esports  Team Digital Dynasty  de_overpass  Loss  16-14  May 30 18
Team Digital Dynasty  CZ5  de_mirage  Win  16-11  Jun 4 18
6o8  Team Digital Dynasty  de_overpass  Win  5-16  Jun 5 18
Team Digital Dynasty  Gentleman Dignity  de_train  Win  16-8  Jun 7 18
Team Digital Dynasty  Masked Esports  de_train  Win  16-3  Jun 14 18
Skyline GG  Team Digital Dynasty  de_mirage  Win  8-16  Jun 15 18
Team Digital Dynasty  Super Keyboard Wa...  de_mirage  Win  16-1  Jun 20 18
Exsilium Esports  Team Digital Dynasty  de_mirage  Win  2-16  Jun 25 18
Bad Intentions  Team Digital Dynasty  de_mirage  Win  14-16  Jun 26 18
Consistently Whiffs  Team Digital Dynasty  de_mirage  Win  14-16  Jul 2 18
Team Digital Dynasty  Flashpoint Gaming  de_mirage  Win  16-0  Jul 3 18
Hedgehogs  Team Digital Dynasty  de_cache  Loss  16-4  Jul 4 18
Team Digital Dynasty  VCU CSGO  de_cache  Loss  6-16  Jul 11 18
Midwest CSGO  Team Digital Dynasty  de_mirage  Win  8-16  Jul 17 18
Team Digital Dynasty  Snows Racers  Multiple  Loss  1-2  Jul 31 18
