Daddies Get Baddies,Daddies Get Baddies,Wikkid Esports,de_overpass,Loss,0-16,Jul 11 18
Daddies Get Baddies,2 Pound Sandwich,Daddies Get Baddies,de_cache,Loss,16-11,Jul 15 18
Erupt  eSports,HOT BOY SQUAD,Erupt  eSports,de_inferno,Win,0-16,May 25 18
Erupt  eSports,Erupt  eSports,Northeastern-U RED,de_dust2,Loss,4-16,May 28 18
Erupt  eSports,Erupt  eSports,Shot eSports,de_train,Win,19-17,May 30 18
Erupt  eSports,Wikkid Esports,Erupt  eSports,de_mirage,Win,0-16,Jun 4 18
Erupt  eSports,Skeet Skeet Water...,Erupt  eSports,de_cache,Win,7-16,Jun 6 18
Erupt  eSports,Erupt  eSports,Class Is In Sessi...,de_cache,Loss,6-16,Jun 8 18
Erupt  eSports,TangoWorldWide,Erupt  eSports,de_mirage,Loss,16-3,Jun 15 18
Erupt  eSports,Mobility-Gaming,Erupt  eSports,de_mirage,Loss,16-0,Jun 18 18
Erupt  eSports,Erupt  eSports,Victims of the Ti...,de_inferno,Loss,0-16,Jun 20 18
Erupt  eSports,Erupt  eSports,Silent Empire,de_cache,Win,16-13,Jun 24 18
Erupt  eSports,13th Hour Gaming,Erupt  eSports,de_cache,Loss,16-12,Jun 26 18
Erupt  eSports,Erupt  eSports,Zealous-GG,de_cache,Win,16-8,Jun 29 18
Erupt  eSports,Electric Pistols,Erupt  eSports,de_cache,Win,14-16,Jul 6 18
Erupt  eSports,Erupt  eSports,Lasgana Boys,de_mirage,Loss,3-16,Jul 9 18
Erupt  eSports,Erupt  eSports,Farquaad Squad,de_overpass,Loss,4-16,Jul 13 18
Erupt  eSports,Poseidon eSports NA,Erupt  eSports,de_cache,Loss,16-0,Jul 16 18
Flipping table crew,Flipping table crew,BzG Esports,de_overpass,Loss,9-16,May 23 18
Flipping table crew,Flipping table crew,yikeszzz,de_cache,Win,16-6,May 28 18
Flipping table crew,Team Mutinous,Flipping table crew,de_train,Loss,16-6,May 31 18
Flipping table crew,Oceanic Squad,Flipping table crew,de_train,Loss,16-7,Jun 6 18
Flipping table crew,Flipping table crew,The Myrmidons,de_inferno,Loss,14-16,Jun 7 18
Flipping table crew,Visionary - eSports,Flipping table crew,de_cache,Loss,16-12,Jun 11 18
Flipping table crew,Flipping table crew,Zero Chemistry,de_dust2,Loss,12-16,Jun 13 18
Flipping table crew,Farquaad Squad,Flipping table crew,de_cache,Win,14-16,Jun 18 18
Flipping table crew,Flipping table crew,Last Picks,de_mirage,Loss,10-16,Jun 21 18
Flipping table crew,Flipping table crew,Brokeback Mountain,de_inferno,Win,19-17,Jun 25 18
Flipping table crew,The Part Time Pop...,Flipping table crew,de_train,Win,14-16,Jun 26 18
Flipping table crew,Flipping table crew,MoZZY,de_inferno,Loss,6-16,Jul 2 18
Flipping table crew,Prison Sex,Flipping table crew,de_mirage,Loss,16-11,Jul 6 18
Flipping table crew,Flipping table crew,fortnite gawdz,de_overpass,Win,16-0,Jul 9 18
Flipping table crew,Dead Presidents,Flipping table crew,de_overpass,Win,6-16,Jul 10 18
Flipping table crew,Silent Assassins,Flipping table crew,de_train,Loss,22-18,Jul 12 18
The Burger People,The Burger People,The Bastards,de_cache,Win,19-15,May 25 18
The Burger People,Last Picks,The Burger People,de_nuke,Win,19-22,May 28 18
The Burger People,The Burger People,Aqua Vitae,de_overpass,Loss,11-16,Jun 1 18
The Burger People,Farquaad Squad,The Burger People,de_overpass,Loss,16-9,Jun 2 18
The Burger People,someone say one deag,The Burger People,de_overpass,Win,13-16,Jun 7 18
The Burger People,The Burger People,Dead Presidents,de_nuke,Win,16-3,Jun 8 18
The Burger People,For The Community,The Burger People,de_train,Loss,16-9,Jun 14 18
The Burger People,The Burger People,buffet of trash,de_train,Loss,17-19,Jun 15 18
The Burger People,DamageOverTime,The Burger People,de_train,Loss,16-3,Jun 19 18
The Burger People,Victims of the Ti...,The Burger People,de_inferno,Loss,16-12,Jun 25 18
The Burger People,The Burger People,Deception Gaming,de_inferno,Loss,15-19,Jun 29 18
The Burger People,The Burger People,what we do,de_train,Win,16-0,Jul 2 18
The Burger People,Shot eSports,The Burger People,de_train,Win,11-16,Jul 9 18
The Burger People,The Burger People,MoZZY,de_inferno,Loss,14-16,Jul 9 18
The Burger People,Lasgana Boys,The Burger People,de_cache,Loss,16-4,Jul 11 18
The Burger People,The Burger People,EWOKGODSQUAD,de_inferno,Loss,0-16,Jul 16 18
Prison Sex,BzG Esports,Prison Sex,de_mirage,Loss,16-11,May 22 18
Prison Sex,Prison Sex,Vendetta Gaming,de_train,Loss,16-19,May 24 18
Prison Sex,fortnite gawdz,Prison Sex,de_train,Win,5-16,May 31 18
Prison Sex,bld,Prison Sex,de_overpass,Win,8-16,Jun 2 18
Prison Sex,Prison Sex,Team Alpha Wolves,de_mirage,Win,16-12,Jun 8 18
Prison Sex,Prison Sex,Higher Power,de_mirage,Loss,12-16,Jun 11 18
Prison Sex,Oceanic Squad,Prison Sex,de_mirage,Loss,16-8,Jun 15 18
Prison Sex,Prison Sex,Bloom E-sports,de_dust2,Loss,13-16,Jun 18 18
Prison Sex,Prison Sex,AngGang,de_overpass,Loss,0-16,Jun 22 18
Prison Sex,13th Hour Gaming,Prison Sex,de_cache,Loss,16-11,Jun 23 18
Prison Sex,Prison Sex,Five Kings,de_cache,Loss,8-16,Jun 27 18
Prison Sex,Prison Sex,Flipping table crew,de_mirage,Win,16-11,Jul 6 18
Prison Sex,Brokeback Mountain,Prison Sex,de_mirage,Loss,16-2,Jul 9 18
Prison Sex,HOT BOY SQUAD,Prison Sex,de_dust2,Loss,16-0,Jul 11 18
Prison Sex,Prison Sex,United Bangers,de_mirage,Win,22-18,Jul 13 18
Prison Sex,Team Wisdom,Prison Sex,de_mirage,Win,0-16,Jul 16 18
Brokeback Mountain,Brokeback Mountain,W E E B B U S T E...,de_mirage,Loss,4-16,May 25 18
Brokeback Mountain,Brokeback Mountain,FilthyCasuals,de_cache,Loss,0-16,May 28 18
Brokeback Mountain,VIRGIN ESPORTS,Brokeback Mountain,de_inferno,Loss,16-6,May 29 18
Brokeback Mountain,Brokeback Mountain,Five Kings,de_mirage,Loss,10-16,Jun 4 18
Brokeback Mountain,Mobility-Gaming,Brokeback Mountain,de_train,Loss,19-17,Jun 6 18
Brokeback Mountain,Brokeback Mountain,PHENOM REBORN ASC...,de_mirage,Loss,13-16,Jun 11 18
Brokeback Mountain,Aranea,Brokeback Mountain,de_inferno,Loss,16-8,Jun 13 18
Brokeback Mountain,ONEBOULETTE,Brokeback Mountain,de_train,Loss,16-11,Jun 15 18
Brokeback Mountain,Brokeback Mountain,Animus Gaming,de_dust2,Win,16-0,Jun 24 18
Brokeback Mountain,Flipping table crew,Brokeback Mountain,de_inferno,Loss,19-17,Jun 25 18
Brokeback Mountain,fortnite gawdz,Brokeback Mountain,de_mirage,Win,0-16,Jun 28 18
Brokeback Mountain,The Spectrum,Brokeback Mountain,de_cache,Win,6-16,Jun 28 18
Brokeback Mountain,Brokeback Mountain,United Bangers,de_train,Loss,0-16,Jul 6 18
Brokeback Mountain,Brokeback Mountain,Prison Sex,de_mirage,Win,16-2,Jul 9 18
Brokeback Mountain,Malice Gaming,Brokeback Mountain,de_inferno,Win,6-16,Jul 13 18
Brokeback Mountain,Brokeback Mountain,HOT BOY SQUAD,de_dust2,Win,16-6,Jul 13 18
United Bangers,United Bangers,Electric Pistols,de_cache,Win,16-13,May 27 18
United Bangers,Aqua Vitae,United Bangers,de_inferno,Win,8-16,May 28 18
United Bangers,United Bangers,hitbox-,de_overpass,Loss,9-16,May 31 18
United Bangers,2 Pound Sandwich,United Bangers,de_cache,Loss,16-1,Jun 1 18
United Bangers,W E E B B U S T E...,United Bangers,de_cache,Loss,16-10,Jun 7 18
United Bangers,United Bangers,But What If,de_overpass,Loss,0-16,Jun 8 18
United Bangers,East Coast Gaming,United Bangers,de_nuke,Loss,16-10,Jun 18 18
United Bangers,ONEBOULETTE,United Bangers,de_cache,Loss,16-10,Jun 20 18
United Bangers,United Bangers,13th Hour Gaming,de_nuke,Loss,6-16,Jun 22 18
United Bangers,United Bangers,Team Alpha Wolves,de_train,Loss,14-16,Jun 25 18
United Bangers,United Bangers,BLACKPINK,de_inferno,Loss,4-16,Jun 28 18
United Bangers,United Bangers,Constant Rage,de_cache,Win,16-0,Jun 29 18
United Bangers,Brokeback Mountain,United Bangers,de_train,Win,0-16,Jul 6 18
United Bangers,United Bangers,Animus Gaming,de_overpass,Win,16-0,Jul 9 18
United Bangers,fortnite gawdz,United Bangers,de_mirage,Win,5-16,Jul 12 18
United Bangers,Prison Sex,United Bangers,de_mirage,Loss,22-18,Jul 13 18
PONY,PONY,Realm Royale,de_overpass,Loss,8-16,May 22 18
PONY,Mobility-Gaming,PONY,de_dust2,Loss,16-13,May 25 18
PONY,AngGang,PONY,de_mirage,Win,12-16,May 31 18
PONY,PONY,Last Picks,de_dust2,Loss,9-16,Jun 4 18
PONY,Dead Presidents,PONY,de_inferno,Loss,16-9,Jun 6 18
PONY,Constant Rage,PONY,de_inferno,Win,0-16,Jun 11 18
PONY,PONY,The Bastards,de_inferno,Loss,6-16,Jun 13 18
PONY,PONY,HOT BOY SQUAD,de_mirage,Win,16-3,Jun 18 18
PONY,what we do,PONY,de_train,Loss,16-11,Jun 20 18
PONY,Malice Gaming,PONY,de_dust2,Win,16-19,Jun 25 18
PONY,Team Alpha Wolves,PONY,de_cache,Loss,16-1,Jun 28 18
PONY,PONY,Move 37 Gaming,de_cache,Loss,9-16,Jul 2 18
PONY,PONY,Daddies Get Baddies,de_dust2,Loss,5-16,Jul 3 18
PONY,PONY,Wikkid Esports,de_nuke,Loss,7-16,Jul 9 18
PONY,Rigolo Raisin,PONY,de_overpass,Win,10-16,Jul 11 18
PONY,Zealous-GG,PONY,de_overpass,Win,8-16,Jul 16 18
hitbox-,Farquaad Squad,hitbox-,de_mirage,Win,6-16,May 24 18
hitbox-,hitbox-,Five Kings,de_inferno,Win,16-6,May 28 18
hitbox-,United Bangers,hitbox-,de_overpass,Win,9-16,May 31 18
hitbox-,BLACKPINK,hitbox-,de_inferno,Win,5-16,Jun 4 18
hitbox-,hitbox-,Malice Gaming,de_inferno,Win,16-4,Jun 7 18
hitbox-,hitbox-,2 Pound Sandwich,de_overpass,Win,16-5,Jun 11 18
hitbox-,ExPURE,hitbox-,de_overpass,Loss,16-3,Jun 14 18
hitbox-,hitbox-,NO EXECUTES,de_cache,Loss,9-16,Jun 18 18
hitbox-,Aerox-Esports,hitbox-,de_cache,Loss,16-14,Jun 21 18
hitbox-,hitbox-,Lore,de_inferno,Loss,0-16,Jul 2 18
hitbox-,hitbox-,BzG Esports,de_overpass,Loss,7-16,Jul 2 18
hitbox-,hitbox-,The beasty boys,de_inferno,Loss,0-16,Jul 4 18
hitbox-,hitbox-,DamageOverTime,Pending Veto,Loss,0-16,Jul 9 18
hitbox-,Bloom E-sports,hitbox-,de_overpass,Loss,16-0,Jul 11 18
hitbox-,ONEBOULETTE,hitbox-,de_train,Loss,16-0,Jul 16 18
hitbox-,Mobility-Gaming,hitbox-,de_inferno,Loss,16-0,Jul 18 18
Phat Brain,Phat Brain,someone say one deag,de_inferno,Win,16-6,May 23 18
Phat Brain,The Part Time Pop...,Phat Brain,de_overpass,Win,6-16,May 28 18
Phat Brain,Phat Brain,Noble xD,de_dust2,Win,16-9,May 30 18
Phat Brain,Team Wisdom,Phat Brain,de_mirage,Win,8-16,Jun 4 18
Phat Brain,Phat Brain,Electric Pistols,de_inferno,Loss,0-16,Jun 8 18
Phat Brain,The Myrmidons,Phat Brain,de_inferno,Loss,16-8,Jun 10 18
Phat Brain,No Shift Nation,Phat Brain,de_overpass,Loss,16-2,Jun 13 18
Phat Brain,Phat Brain,Vendetta Gaming,de_inferno,Loss,12-16,Jun 18 18
Phat Brain,Phat Brain,bld,de_mirage,Win,16-10,Jun 22 18
Phat Brain,Daddies Get Baddies,Phat Brain,de_dust2,Win,6-16,Jun 25 18
Phat Brain,East Coast Gaming,Phat Brain,de_overpass,Loss,16-1,Jun 28 18
Phat Brain,Phat Brain,13th Hour Gaming,de_cache,Loss,7-16,Jun 29 18
Phat Brain,DamageOverTime,Phat Brain,de_inferno,Loss,16-0,Jul 4 18
Phat Brain,Phat Brain,Northeastern-U RED,de_cache,Loss,0-16,Jul 7 18
Phat Brain,Phat Brain,Shot eSports,de_cache,Loss,0-16,Jul 11 18
Phat Brain,Aranea,Phat Brain,de_mirage,Loss,16-0,Jul 13 18
Team Mutinous,Feels IM Man,Team Mutinous,de_mirage,Win,9-16,May 25 18
Team Mutinous,Team Mutinous,AngGang,de_overpass,Win,16-14,May 27 18
Team Mutinous,Mind Bending Perf...,Team Mutinous,de_overpass,Win,17-19,May 30 18
Team Mutinous,Team Mutinous,Flipping table crew,de_train,Win,16-6,May 31 18
Team Mutinous,Team Mutinous,Northeastern-U RED,de_dust2,Loss,14-16,Jun 5 18
Team Mutinous,For The Community,Team Mutinous,de_train,Loss,16-8,Jun 7 18
Team Mutinous,Team Mutinous,Empire,de_mirage,Loss,2-16,Jun 15 18
Team Mutinous,Aerox-Esports,Team Mutinous,de_dust2,Win,16-19,Jun 18 18
Team Mutinous,Team Mutinous,The beasty boys,de_cache,Loss,13-16,Jun 21 18
Team Mutinous,FilthyCasuals,Team Mutinous,de_cache,Loss,16-0,Jun 25 18
Team Mutinous,Team Mutinous,DamageOverTime,de_mirage,Loss,0-16,Jun 27 18
Team Mutinous,Grain Bin Boyz,Team Mutinous,de_cache,Loss,16-0,Jun 28 18
Rigolo Raisin,Rigolo Raisin,Victims of the Ti...,de_inferno,Loss,11-16,May 23 18
Rigolo Raisin,Visionary - eSports,Rigolo Raisin,de_inferno,Win,2-16,May 28 18
Rigolo Raisin,Rigolo Raisin,Daddies Get Baddies,de_overpass,Loss,14-16,Jun 1 18
Rigolo Raisin,Rigolo Raisin,ONEBOULETTE,de_mirage,Win,22-18,Jun 4 18
Rigolo Raisin,Team Wisdom,Rigolo Raisin,de_inferno,Loss,16-5,Jun 6 18
Rigolo Raisin,fortnite gawdz,Rigolo Raisin,de_overpass,Loss,16-11,Jun 11 18
Rigolo Raisin,Lasgana Boys,Rigolo Raisin,de_inferno,Win,9-16,Jun 13 18
Rigolo Raisin,Rigolo Raisin,Realm Royale,de_inferno,Loss,4-16,Jun 18 18
Rigolo Raisin,Move 37 Gaming,Rigolo Raisin,de_overpass,Loss,16-9,Jun 20 18
Rigolo Raisin,2 Pound Sandwich,Rigolo Raisin,de_train,Loss,19-17,Jun 25 18
Rigolo Raisin,Rigolo Raisin,Last Picks,de_train,Loss,7-16,Jun 28 18
Rigolo Raisin,Rigolo Raisin,yikeszzz,de_overpass,Win,16-0,Jul 2 18
Rigolo Raisin,Silent Assassins,Rigolo Raisin,de_inferno,Loss,16-7,Jul 4 18
Rigolo Raisin,Rigolo Raisin,BLACKPINK,de_inferno,Loss,4-16,Jul 9 18
Rigolo Raisin,Rigolo Raisin,PONY,de_overpass,Loss,10-16,Jul 11 18
Rigolo Raisin,Rigolo Raisin,Dead Presidents,de_train,Win,16-8,Jul 12 18
Zealous-GG,Mediocre Team,Zealous-GG,de_dust2,Win,13-16,May 22 18
Zealous-GG,Zealous-GG,Deception Gaming,de_inferno,Win,19-15,May 30 18
Zealous-GG,Zealous-GG,Dead Presidents,de_inferno,Loss,11-16,May 31 18
Zealous-GG,Team Alpha Wolves,Zealous-GG,de_cache,Win,13-16,May 31 18
Zealous-GG,Zealous-GG,Move 37 Gaming,de_cache,Loss,11-16,Jun 6 18
Zealous-GG,bld,Zealous-GG,de_mirage,Loss,16-5,Jun 11 18
Zealous-GG,Zealous-GG,DamageOverTime,de_mirage,Loss,8-16,Jun 13 18
Zealous-GG,Daddies Get Baddies,Zealous-GG,de_train,Win,14-16,Jun 14 18
Zealous-GG,Poseidon eSports NA,Zealous-GG,de_overpass,Loss,16-3,Jun 22 18
Zealous-GG,Zealous-GG,East Coast Gaming,de_overpass,Loss,5-16,Jun 23 18
Zealous-GG,Zealous-GG,LeTrainTiltant,de_train,Loss,17-19,Jun 27 18
Zealous-GG,Erupt  eSports,Zealous-GG,de_cache,Loss,16-8,Jun 29 18
Zealous-GG,The Bastards,Zealous-GG,de_inferno,Win,10-16,Jul 6 18
Zealous-GG,Zealous-GG,ONEBOULETTE,de_mirage,Loss,14-16,Jul 9 18
Zealous-GG,yikeszzz,Zealous-GG,de_cache,Loss,16-12,Jul 15 18
Zealous-GG,Zealous-GG,PONY,de_overpass,Loss,8-16,Jul 16 18
The Spectrum,The Spectrum,2 Pound Sandwich,de_inferno,Loss,16-19,May 25 18
The Spectrum,LeTrainTiltant,The Spectrum,de_inferno,Loss,16-9,May 28 18
The Spectrum,The Spectrum,Visionary - eSports,de_mirage,Win,16-0,May 30 18
The Spectrum,ExPURE,The Spectrum,de_inferno,Loss,16-5,Jun 7 18
The Spectrum,The Spectrum,Northeastern-U RED,de_inferno,Loss,10-16,Jun 8 18
The Spectrum,The Spectrum,yikeszzz,de_dust2,Loss,14-16,Jun 14 18
The Spectrum,Farquaad Squad,The Spectrum,de_inferno,Loss,16-5,Jun 15 18
The Spectrum,The Spectrum,fortnite gawdz,de_nuke,Win,16-8,Jun 21 18
The Spectrum,BLACKPINK,The Spectrum,de_mirage,Win,14-16,Jun 25 18
The Spectrum,MoZZY,The Spectrum,de_mirage,Win,8-16,Jun 26 18
The Spectrum,The Spectrum,Brokeback Mountain,de_cache,Loss,6-16,Jun 28 18
The Spectrum,Five Kings,The Spectrum,de_mirage,Loss,16-9,Jul 3 18
The Spectrum,HOT BOY SQUAD,The Spectrum,de_dust2,Win,19-22,Jul 6 18
The Spectrum,The Spectrum,The Part Time Pop...,de_overpass,Loss,4-16,Jul 12 18
The Spectrum,The Spectrum,The Bastards,de_dust2,Loss,14-16,Jul 13 18
The Spectrum,Silent Assassins,The Spectrum,de_dust2,Loss,16-6,Jul 19 18
Silent Empire,Animus Gaming,Silent Empire,de_cache,Win,6-16,May 24 18
Silent Empire,Silent Empire,EWOKGODSQUAD,de_cache,Win,19-15,May 25 18
Silent Empire,Lore,Silent Empire,de_mirage,Loss,16-13,May 30 18
Silent Empire,what we do,Silent Empire,de_train,Win,0-16,Jun 4 18
Silent Empire,Silent Empire,13th Hour Gaming,de_cache,Loss,14-16,Jun 6 18
Silent Empire,Silent Empire,VIRGIN ESPORTS,de_mirage,Win,16-0,Jun 10 18
Silent Empire,Silent Empire,Team Wisdom,de_mirage,Loss,8-16,Jun 13 18
Silent Empire,TangoWorldWide,Silent Empire,de_mirage,Loss,16-11,Jun 18 18
Silent Empire,Silent Empire,buffet of trash,de_mirage,Loss,13-16,Jun 21 18
Silent Empire,Erupt  eSports,Silent Empire,de_cache,Loss,16-13,Jun 24 18
Silent Empire,Silent Empire,Mediocre Team,de_mirage,Win,22-20,Jun 27 18
Silent Empire,Last Picks,Silent Empire,de_overpass,Loss,22-18,Jul 2 18
Silent Empire,2 Pound Sandwich,Silent Empire,de_inferno,Loss,16-0,Jul 4 18
Silent Empire,Silent Empire,Daddies Get Baddies,de_overpass,Loss,0-16,Jul 7 18
Silent Empire,Silent Empire,BLACKPINK,de_mirage,Loss,0-16,Jul 11 18
Silent Empire,Team Alpha Wolves,Silent Empire,de_cache,Loss,16-0,Jul 12 18
PHENOM REBORN ASCENDED,PHENOM REBORN ASC...,Class Is In Sessi...,de_inferno,Loss,4-16,May 24 18
PHENOM REBORN ASCENDED,survivor,PHENOM REBORN ASC...,de_mirage,Win,2-16,May 28 18
PHENOM REBORN ASCENDED,PHENOM REBORN ASC...,someone say one deag,de_inferno,Win,16-11,May 30 18
PHENOM REBORN ASCENDED,Vendetta Gaming,PHENOM REBORN ASC...,de_mirage,Loss,16-8,Jun 4 18
PHENOM REBORN ASCENDED,PHENOM REBORN ASC...,Zero Chemistry,de_cache,Win,16-12,Jun 8 18
PHENOM REBORN ASCENDED,Brokeback Mountain,PHENOM REBORN ASC...,de_mirage,Win,13-16,Jun 11 18
PHENOM REBORN ASCENDED,PHENOM REBORN ASC...,2 Pound Sandwich,de_overpass,Win,16-2,Jun 17 18
PHENOM REBORN ASCENDED,Grain Bin Boyz,PHENOM REBORN ASC...,de_cache,Loss,16-6,Jun 18 18
PHENOM REBORN ASCENDED,Deception Gaming,PHENOM REBORN ASC...,de_overpass,Loss,16-7,Jun 22 18
PHENOM REBORN ASCENDED,bld,PHENOM REBORN ASC...,de_overpass,Loss,16-8,Jun 25 18
PHENOM REBORN ASCENDED,PHENOM REBORN ASC...,Electric Pistols,de_inferno,Loss,11-16,Jun 28 18
PHENOM REBORN ASCENDED,PHENOM REBORN ASC...,The Myrmidons,de_mirage,Loss,4-16,Jun 30 18
PHENOM REBORN ASCENDED,Lasgana Boys,PHENOM REBORN ASC...,de_cache,Loss,16-14,Jul 4 18
PHENOM REBORN ASCENDED,Last Picks,PHENOM REBORN ASC...,de_overpass,Loss,16-10,Jul 9 18
PHENOM REBORN ASCENDED,PHENOM REBORN ASC...,EWOKGODSQUAD,de_cache,Loss,13-16,Jul 12 18
PHENOM REBORN ASCENDED,PHENOM REBORN ASC...,MoZZY,de_mirage,Loss,8-16,Jul 16 18
Malice Gaming,HOT BOY SQUAD,Malice Gaming,de_cache,Win,0-16,May 24 18
Malice Gaming,Malice Gaming,Higher Power,de_overpass,Loss,7-16,May 25 18
Malice Gaming,Malice Gaming,Mediocre Team,de_inferno,Win,16-10,May 31 18
Malice Gaming,NO EXECUTES,Malice Gaming,de_cache,Loss,16-5,Jun 4 18
Malice Gaming,hitbox-,Malice Gaming,de_inferno,Loss,16-4,Jun 7 18
Malice Gaming,Malice Gaming,Skeet Skeet Water...,de_inferno,Loss,12-16,Jun 11 18
Malice Gaming,Malice Gaming,Feels IM Man,de_inferno,Loss,4-16,Jun 13 18
Malice Gaming,Poseidon eSports NA,Malice Gaming,de_cache,Loss,16-14,Jun 15 18
Malice Gaming,Dead Presidents,Malice Gaming,de_cache,Win,8-16,Jun 20 18
Malice Gaming,Malice Gaming,PONY,de_dust2,Loss,16-19,Jun 25 18
Malice Gaming,2 Pound Sandwich,Malice Gaming,de_mirage,Loss,16-9,Jun 27 18
Malice Gaming,Malice Gaming,Aranea,de_mirage,Loss,7-16,Jul 2 18
Malice Gaming,Visionary - eSports,Malice Gaming,de_mirage,Win,0-16,Jul 6 18
Malice Gaming,Malice Gaming,The Part Time Pop...,de_dust2,Loss,7-16,Jul 9 18
Malice Gaming,Malice Gaming,Brokeback Mountain,de_inferno,Loss,6-16,Jul 13 18
Malice Gaming,Malice Gaming,fortnite gawdz,de_cache,Win,16-0,Jul 16 18
yikeszzz,yikeszzz,Dead Presidents,de_cache,Win,16-13,May 26 18
yikeszzz,Flipping table crew,yikeszzz,de_cache,Loss,16-6,May 28 18
yikeszzz,yikeszzz,Oceanic Squad,de_dust2,Loss,11-16,May 30 18
yikeszzz,AngGang,yikeszzz,de_mirage,Loss,16-14,Jun 6 18
yikeszzz,yikeszzz,Five Kings,de_dust2,Win,16-10,Jun 7 18
yikeszzz,buffet of trash,yikeszzz,de_inferno,Loss,19-16,Jun 13 18
yikeszzz,The Spectrum,yikeszzz,de_dust2,Win,14-16,Jun 14 18
yikeszzz,yikeszzz,The Myrmidons,de_inferno,Loss,16-19,Jun 17 18
yikeszzz,HOT BOY SQUAD,yikeszzz,de_inferno,Loss,16-0,Jun 21 18
yikeszzz,yikeszzz,Constant Rage,de_overpass,Win,16-0,Jun 22 18
yikeszzz,yikeszzz,ONEBOULETTE,de_mirage,Loss,5-16,Jun 26 18
yikeszzz,Rigolo Raisin,yikeszzz,de_overpass,Loss,16-0,Jul 2 18
yikeszzz,Mind Bending Perf...,yikeszzz,de_mirage,Loss,16-12,Jul 4 18
yikeszzz,MoZZY,yikeszzz,de_overpass,Loss,16-0,Jul 9 18
yikeszzz,yikeszzz,Zealous-GG,de_cache,Win,16-12,Jul 15 18
yikeszzz,yikeszzz,The Part Time Pop...,de_inferno,Loss,8-16,Jul 16 18
Team Wisdom,Aranea,Team Wisdom,de_mirage,Win,5-16,May 24 18
Team Wisdom,Dead Presidents,Team Wisdom,de_train,Win,20-22,May 28 18
Team Wisdom,Team Wisdom,Last Picks,de_cache,Win,16-12,Jun 2 18
Team Wisdom,Team Wisdom,Phat Brain,de_mirage,Loss,8-16,Jun 4 18
Team Wisdom,Team Wisdom,Rigolo Raisin,de_inferno,Win,16-5,Jun 6 18
Team Wisdom,Silent Empire,Team Wisdom,de_mirage,Win,8-16,Jun 13 18
Team Wisdom,La-Li-Lu-Le-Lo,Team Wisdom,de_train,Loss,25-21,Jun 18 18
Team Wisdom,Northeastern-U RED,Team Wisdom,de_inferno,Loss,16-13,Jun 22 18
Team Wisdom,Team Wisdom,Realm Royale,de_train,Loss,0-16,Jun 25 18
Team Wisdom,Team Wisdom,Higher Power,de_inferno,Loss,13-16,Jun 29 18
Team Wisdom,Team Wisdom,bld,de_inferno,Loss,15-19,Jun 29 18
Team Wisdom,Grain Bin Boyz,Team Wisdom,de_cache,Loss,16-0,Jul 6 18
Team Wisdom,Team Wisdom,Mobility-Gaming,de_mirage,Loss,3-16,Jul 9 18
Team Wisdom,Mind Bending Perf...,Team Wisdom,de_overpass,Loss,16-0,Jul 11 18
Team Wisdom,Zero Chemistry,Team Wisdom,de_train,Loss,16-0,Jul 13 18
Team Wisdom,Team Wisdom,Prison Sex,de_mirage,Loss,0-16,Jul 16 18
HOT BOY SQUAD,HOT BOY SQUAD,Malice Gaming,de_cache,Loss,0-16,May 24 18
HOT BOY SQUAD,HOT BOY SQUAD,Erupt  eSports,de_inferno,Loss,0-16,May 25 18
HOT BOY SQUAD,HOT BOY SQUAD,Empire,de_cache,Loss,6-16,Jun 2 18
HOT BOY SQUAD,Noble xD,HOT BOY SQUAD,de_nuke,Win,0-16,Jun 4 18
HOT BOY SQUAD,what we do,HOT BOY SQUAD,de_nuke,Loss,16-5,Jun 5 18
HOT BOY SQUAD,Animus Gaming,HOT BOY SQUAD,de_dust2,Win,20-22,Jun 11 18
HOT BOY SQUAD,PONY,HOT BOY SQUAD,de_mirage,Loss,16-3,Jun 18 18
HOT BOY SQUAD,HOT BOY SQUAD,yikeszzz,de_inferno,Win,16-0,Jun 21 18
HOT BOY SQUAD,HOT BOY SQUAD,Bloom E-sports,de_inferno,Loss,10-16,Jun 25 18
HOT BOY SQUAD,HOT BOY SQUAD,BLACKPINK,de_dust2,Loss,6-16,Jun 27 18
HOT BOY SQUAD,Wikkid Esports,HOT BOY SQUAD,de_mirage,Loss,16-3,Jul 3 18
HOT BOY SQUAD,Team Alpha Wolves,HOT BOY SQUAD,de_mirage,Loss,16-8,Jul 6 18
HOT BOY SQUAD,HOT BOY SQUAD,The Spectrum,de_dust2,Loss,19-22,Jul 6 18
HOT BOY SQUAD,HOT BOY SQUAD,Prison Sex,de_dust2,Win,16-0,Jul 11 18
HOT BOY SQUAD,Brokeback Mountain,HOT BOY SQUAD,de_dust2,Loss,16-6,Jul 13 18
HOT BOY SQUAD,HOT BOY SQUAD,fortnite gawdz,de_inferno,Win,16-0,Jul 16 18
what we do,Skeet Skeet Water...,what we do,de_dust2,Loss,16-0,May 23 18
what we do,Daddies Get Baddies,what we do,de_inferno,Loss,16-7,May 27 18
what we do,what we do,No Shift Nation,de_inferno,Loss,7-16,May 30 18
what we do,what we do,Silent Empire,de_train,Loss,0-16,Jun 4 18
what we do,what we do,HOT BOY SQUAD,de_nuke,Win,16-5,Jun 5 18
what we do,what we do,Shot eSports,de_nuke,Win,16-2,Jun 9 18
what we do,Animus Gaming,what we do,de_dust2,Win,0-16,Jun 16 18
