"['Empire', 'Noble xD']",Jun 11 18,de_inferno
"['Empire', 'Team Mutinous']",Jun 15 18,de_mirage
"['But What If', 'Empire']",Jun 19 18,de_inferno
"['Empire', 'Northeastern-U RED']",Jun 24 18,de_inferno
"['Empire', 'Oceanic Squad']",Jul 2 18,de_mirage
"['Empire', 'buffet of trash']",Jul 3 18,de_inferno
"['Empire', 'ExPURE']",Jul 9 18,de_train
"['DamageOverTime', 'Visionary - eSports']",May 23 18,de_dust2
"['DamageOverTime', 'Victims of the Ti...']",May 25 18,de_mirage
"['DamageOverTime', 'Mobility-Gaming']",May 30 18,de_inferno
"['DamageOverTime', 'Silent Assassins']",Jun 6 18,de_cache
"['DamageOverTime', 'Mediocre Team']",Jun 11 18,de_train
"['DamageOverTime', 'Zealous-GG']",Jun 13 18,de_mirage
"['DamageOverTime', 'Skeet Skeet Water...']",Jun 18 18,de_train
"['DamageOverTime', 'The Burger People']",Jun 19 18,de_train
"['DamageOverTime', 'Team Mutinous']",Jun 27 18,de_mirage
"['DamageOverTime', 'Phat Brain']",Jul 4 18,de_inferno
"['DamageOverTime', 'hitbox-']",Jul 9 18,Pending Veto
"['DamageOverTime', 'Feels IM Man']",Jul 17 18,de_cache
"['Cat Squad Returns', 'Hentai Queens']",May 23 18,de_overpass
"['Cat Squad Returns', 'Hooked Academy']",May 25 18,de_inferno
"['Cat Squad Returns', 'Exsilium Esports']",Jun 1 18,de_inferno
"['Cat Squad Returns', 'PUGTHUGZ']",Jun 1 18,de_mirage
"['Cat Squad Returns', 'ded esports']",Jun 8 18,de_train
"['Cat Squad Returns', 'Purge Gaming']",Jun 11 18,de_mirage
"['Cat Squad Returns', 'Montes Money Bois']",Jun 13 18,de_dust2
"['Cat Squad Returns', 'Earth Dragon']",Jun 18 18,de_nuke
"['Cat Squad Returns', 'Literature Club']",Jun 20 18,de_dust2
"['Bad Intentions', 'Cat Squad Returns']",Jun 22 18,de_train
"['Cat Squad Returns', 'Gods with Attitude']",Jul 2 18,de_train
"['Cat Squad Returns', 'UC Rejects CSGO']",Jul 4 18,de_mirage
"['Cat Squad Returns', 'Deadnauts']",Jul 9 18,de_nuke
"['Cat Squad Returns', 'Probably Panicking']",Jul 11 18,de_overpass
"['CZ5', 'Defy Rebellion']",May 24 18,de_overpass
"['Defy Rebellion', 'Vae Timidis']",May 30 18,de_mirage
"['Defy Rebellion', 'World Peace']",Jun 10 18,de_overpass
"['Defy Rebellion', 'UnderGods-']",Jun 15 18,de_cache
"['Defy Rebellion', 'Last Alive']",Jul 4 18,de_inferno
"['Defy Rebellion', 'MixedReviews']",Jul 9 18,de_inferno
"['Literature Club', 'Night Prowlers CS']",May 26 18,de_train
"['Night Prowlers CS', 'the pussy patrol']",May 29 18,de_inferno
"['Night Prowlers CS', 'ded esports']",Jun 1 18,de_cache
"['Night Prowlers CS', 'World Peace']",Jun 4 18,de_overpass
"['Deadnauts', 'Night Prowlers CS']",Jun 7 18,de_overpass
"['Night Prowlers CS', 'Parrot Battalion']",Jun 25 18,de_overpass
"['Night Prowlers CS', 'UC Rejects CSGO']",Jul 2 18,de_inferno
"['New Beginnings', 'Night Prowlers CS']",Jul 9 18,de_inferno
"['Night Prowlers CS', 'Team Verum']",Jul 12 18,de_cache
"['Night Prowlers CS', 'Noxious-']",Jul 16 18,de_inferno
"['Average Joes Gym', 'The Hunny Badgers']",May 23 18,de_nuke
"['Average Joes Gym', 'Fierce Gaming']",May 31 18,de_cache
"['Average Joes Gym', 'wat']",Jun 6 18,de_nuke
"['Average Joes Gym', 'CZ5']",Jun 8 18,de_dust2
"['Average Joes Gym', 'Urban Assault']",Jun 13 18,de_cache
"['Average Joes Gym', 'World Peace']",Jun 15 18,de_nuke
"['Average Joes Gym', 'Chivalry eSports']",Jun 21 18,de_mirage
"['Average Joes Gym', 'Mother Puggers']",Jun 27 18,de_train
"['Average Joes Gym', 'Gods with Attitude']",Jun 29 18,de_dust2
"['Average Joes Gym', 'LoliBread']",Jul 4 18,de_mirage
"['Average Joes Gym', 'Exsilium Esports']",Jul 10 18,de_mirage
"['Average Joes Gym', 'Deadnauts']",Jul 13 18,de_train
"['MixedReviews', 'Vae Timidis']",May 28 18,de_inferno
"['Corporate Punishment', 'MixedReviews']",May 28 18,de_inferno
"['Great Dango Family', 'MixedReviews']",May 31 18,de_train
"['6o8', 'MixedReviews']",Jun 2 18,de_cache
"['CZ5', 'MixedReviews']",Jun 13 18,de_mirage
"['MixedReviews', 'Purge Gaming']",Jun 14 18,de_mirage
"['Hooked Academy', 'MixedReviews']",Jun 18 18,de_inferno
"['MixedReviews', 'Probably Panicking']",Jun 23 18,de_mirage
"['BedTmeBangers', 'MixedReviews']",Jun 25 18,de_dust2
"['Flashpoint Gaming', 'MixedReviews']",Jun 30 18,de_inferno
"['New Beginnings', 'afraid']",May 23 18,de_mirage
"['Hi', 'afraid']",May 25 18,de_inferno
"['LoliBread', 'afraid']",May 30 18,de_mirage
"['BOYS ARE BACK', 'afraid']",Jun 5 18,de_inferno
"['34', 'afraid']",Jun 12 18,de_mirage
"['LEGENDS', 'afraid']",Jun 15 18,de_dust2
"['Desert Dynasty', 'afraid']",Jun 19 18,de_inferno
"['Deadnauts', 'afraid']",Jun 21 18,de_inferno
"['Get Five Gaming', 'afraid']",Jun 25 18,de_cache
"['She Wasnt 18', 'afraid']",Jun 27 18,de_dust2
"['Decisive Esports', 'afraid']",Jun 28 18,de_inferno
"['UnderGods-', 'afraid']",Jul 10 18,de_inferno
"['Nfinite', 'Outrageously Old ...']",May 23 18,de_inferno
"['Nfinite', 'The Hunny Badgers']",May 28 18,de_mirage
"['34', 'Nfinite']",May 30 18,de_mirage
"['Nfinite', 'Parrot Battalion']",Jun 1 18,de_mirage
"['Newbies Not Opera...', 'Nfinite']",Jun 6 18,de_nuke
"['Flashpoint Gaming', 'Nfinite']",Jun 11 18,de_mirage
"['Hooked Academy', 'Nfinite']",Jun 13 18,de_overpass
"['Nfinite', 'UnderGods-']",Jun 20 18,de_overpass
"['LoliBread', 'Nfinite']",Jun 21 18,de_inferno
"['Nfinite', 'Super Keyboard Wa...']",Jul 9 18,de_overpass
"['New Beginnings', 'Nfinite']",Jul 11 18,de_cache
"['Exsilium Esports', 'Nfinite']",Jul 16 18,de_overpass
"['Cloud9Academy', 'Gods with Attitude']",May 23 18,de_train
"['Gods with Attitude', 'Super Keyboard Wa...']",May 30 18,de_inferno
"['Gods with Attitude', 'Outrageously Old ...']",Jun 4 18,de_cache
"['Exsilium Esports', 'Gods with Attitude']",Jun 11 18,de_train
"['Gods with Attitude', 'World Peace']",Jun 14 18,de_nuke
"['34', 'Gods with Attitude']",Jun 18 18,de_inferno
"['Gods with Attitude', 'Probably Panicking']",Jun 21 18,de_cache
"['Gods with Attitude', 'LoliBread']",Jul 6 18,de_dust2
"['Gods with Attitude', 'Parrot Battalion']",Jul 10 18,de_train
"['Literature Club', 'Super Keyboard Wa...']",May 26 18,de_inferno
"['Literature Club', 'Omnivium']",Jun 4 18,de_train
"['Literature Club', 'nL']",Jun 6 18,de_train
"['Literature Club', 'New Horizon']",Jun 7 18,de_mirage
"['Literature Club', 'Triggered Trash']",Jun 15 18,de_mirage
"['LEGENDS', 'Literature Club']",Jun 17 18,de_overpass
"['Literature Club', 'TEAM NICK']",Jun 25 18,de_nuke
"['Literature Club', 'Noxious-']",Jun 28 18,de_nuke
"['Literature Club', 'Parrot Battalion']",Jun 29 18,de_dust2
"['CZ5', 'Parrot Battalion']",May 25 18,de_train
"['Parrot Battalion', 'Team Verum']",May 28 18,de_inferno
"['6o8', 'Parrot Battalion']",Jun 1 18,de_cache
"['LoS Pistoleros', 'Parrot Battalion']",Jun 11 18,de_inferno
"['Flashpoint Gaming', 'Parrot Battalion']",Jun 13 18,de_mirage
"['Parrot Battalion', 'Super Keyboard Wa...']",Jun 15 18,de_cache
"['Noxious-', 'Parrot Battalion']",Jun 22 18,de_train
"['Parrot Battalion', 'UC Rejects CSGO']",Jul 16 18,de_overpass
"['Falcons-GG', 'Parrot Battalion']",Jul 18 18,de_train
"['Decisive Esports', 'Probably Panicking']",May 24 18,de_mirage
"['Probably Panicking', 'The Hunny Badgers']",Jun 1 18,de_overpass
"['Masked Esports', 'Probably Panicking']",Jun 4 18,de_overpass
"['Flashpoint Gaming', 'Probably Panicking']",Jun 7 18,de_mirage
"['Meet Your Maker', 'Probably Panicking']",Jun 11 18,Pending Veto
"['Mother Puggers', 'Probably Panicking']",Jun 14 18,de_train
"['Noxious-', 'Probably Panicking']",Jun 28 18,de_inferno
"['Probably Panicking', 'fudgey fucking blows']",Jul 2 18,Pending Veto
"['Probably Panicking', 'Urban Assault']",Jul 9 18,de_overpass
"['Mother Puggers', 'Reality CS']",May 22 18,de_mirage
"['Bad Intentions', 'Mother Puggers']",May 30 18,de_mirage
"['Mother Puggers', 'SyntheticDreamz']",Jun 6 18,de_mirage
"['Goomba Squad', 'Mother Puggers']",Jun 8 18,de_inferno
"['Mother Puggers', 'Thicc Sweaty Llamas']",Jun 13 18,de_dust2
"['Mother Puggers', 'UC Rejects CSGO']",Jun 16 18,de_mirage
"['LoliBread', 'Mother Puggers']",Jun 29 18,de_nuke
"['Imported Goods', 'Mother Puggers']",Jul 4 18,de_nuke
"['Mother Puggers', 'World Peace']",Jul 9 18,de_mirage
"['Chivalry eSports', 'Mother Puggers']",Jul 11 18,de_inferno
"['Mother Puggers', 'this bitch empty']",Jul 16 18,de_nuke
"['Thicc Sweaty Llamas', 'Urban Assault']",May 24 18,de_overpass
"['Last Alive', 'Urban Assault']",May 28 18,de_cache
"['Bad Intentions', 'Urban Assault']",Jun 7 18,de_mirage
"['Urban Assault', 'Windex_Ninjas']",Jun 12 18,de_cache
"['Past My Bedtime', 'Urban Assault']",Jun 19 18,de_mirage
"['Urban Assault', 'this bitch empty']",Jun 20 18,de_overpass
"['Instant Shock', 'Urban Assault']",Jun 27 18,de_overpass
"['DreamTanks', 'Urban Assault']",Jul 9 18,de_dust2
"['Chivalry eSports', 'wat']",May 31 18,de_overpass
"['Chivalry eSports', 'nL']",Jun 4 18,de_cache
"['Chivalry eSports', 'OP']",Jun 8 18,de_dust2
"['Chivalry eSports', 'Vae Timidis']",Jun 11 18,de_mirage
"['Chivalry eSports', 'Masked Esports']",Jun 16 18,de_cache
"['Chivalry eSports', 'Flashpoint Gaming']",Jun 22 18,de_mirage
"['Chivalry eSports', 'UnderGods-']",Jun 29 18,de_overpass
"['Chivalry eSports', 'Exsilium Esports']",Jul 4 18,de_mirage
"['Chivalry eSports', 'Imported Goods']",Jul 9 18,de_inferno
"['Chivalry eSports', 'Team Verum']",Jul 13 18,de_dust2
"['Last Alive', 'Yee Yee Boys']",Jun 4 18,de_cache
"['Last Alive', 'Thicc Sweaty Llamas']",Jun 6 18,de_mirage
"['Falcons-GG', 'Last Alive']",Jun 11 18,de_cache
"['Last Alive', 'Silent Gaming']",Jun 12 18,de_nuke
"['Desert Dynasty', 'Last Alive']",Jun 13 18,de_inferno
"['Last Alive', 'Windex_Ninjas']",Jun 14 18,de_nuke
"['Last Alive', 'wat']",Jun 20 18,de_inferno
"['Great Dango Family', 'Last Alive']",Jun 25 18,Pending Veto
"['Noxious-', 'wat']",May 23 18,de_overpass
"['New Horizon', 'wat']",May 23 18,Pending Veto
"['Never trying', 'wat']",Jun 18 18,de_nuke
"['Super Keyboard Wa...', 'wat']",Jul 4 18,de_inferno
"['New Beginnings', 'wat']",Jul 18 18,Pending Veto
"['TEAM NICK', 'Vae Timidis']",May 23 18,de_nuke
"['Cx', 'Vae Timidis']",Jun 6 18,de_mirage
"['Fierce Gaming', 'Vae Timidis']",Jun 13 18,de_inferno
"['Vae Timidis', 'Will Frag For Food']",Jun 18 18,de_cache
"['CyberStormGG', 'Vae Timidis']",Jun 20 18,de_cache
"['Illini Esports Or...', 'Vae Timidis']",Jun 25 18,de_cache
"['Get Five Gaming', 'Vae Timidis']",Jun 27 18,de_inferno
"['OP', 'Vae Timidis']",Jul 9 18,de_cache
"['Past My Bedtime', 'Vae Timidis']",Jul 9 18,de_train
"['DreamTanks', 'Vae Timidis']",Jul 11 18,de_train
"['LoliBread', 'Vae Timidis']",Jul 16 18,de_inferno
"['Earth Dragon', 'Great Dango Family']",May 23 18,de_train
"['Earth Dragon', 'Hentai Queens']",May 30 18,de_inferno
"['Earth Dragon', 'Instant Shock']",Jun 4 18,de_inferno
"['Earth Dragon', 'Team Verum']",Jun 6 18,de_dust2
"['Earth Dragon', 'LoliBread']",Jun 8 18,de_train
"['Cloud9Academy', 'Earth Dragon']",Jun 13 18,de_train
"['Earth Dragon', 'Past My Bedtime']",Jun 20 18,de_dust2
"['Earth Dragon', 'LoS Pistoleros']",Jun 25 18,de_inferno
"['Earth Dragon', 'Looking for 0RG']",Jun 27 18,de_overpass
"['Earth Dragon', 'World Peace']",Jul 2 18,de_inferno
"['Earth Dragon', 'haha yes']",Jul 9 18,Pending Veto
"['BedTmeBangers', 'Earth Dragon']",Jul 9 18,de_dust2
"['Decisive Esports', 'Earth Dragon']",Jul 11 18,de_cache
"['Earth Dragon', 'Illini Esports Or...']",Jul 16 18,de_cache
"['Flashpoint Gaming', 'Instant Shock']",May 22 18,de_inferno
"['Flashpoint Gaming', 'Meet Your Maker']",Jun 4 18,de_inferno
"['DreamTanks', 'Flashpoint Gaming']",Jun 15 18,de_inferno
"['Flashpoint Gaming', 'Gentleman Dignity']",Jun 25 18,de_dust2
"['BedTmeBangers', 'TEAM NICK']",May 28 18,de_cache
"['Montes Money Bois', 'TEAM NICK']",Jun 1 18,de_train
"['Noxious-', 'TEAM NICK']",Jun 15 18,de_overpass
"['34', 'TEAM NICK']",Jun 27 18,de_inferno
"['OP', 'TEAM NICK']",Jun 29 18,de_nuke
"['Decisive Esports', 'TEAM NICK']",Jul 3 18,de_overpass
"['6o8', 'TEAM NICK']",Jul 9 18,de_inferno
"['LoS Pistoleros', 'TEAM NICK']",Jul 12 18,de_mirage
"['Crime Mob', 'TEAM NICK']",Jul 13 18,de_inferno
"['Gentleman Dignity', 'Skyline GG']",May 24 18,de_train
"['CZ5', 'Skyline GG']",Jun 4 18,de_inferno
"['Habibis Workshop', 'Skyline GG']",Jun 23 18,de_cache
"['LEGENDS', 'Skyline GG']",Jun 25 18,de_dust2
"['Corporate Punishment', 'Skyline GG']",Jun 26 18,de_cache
"['Skyline GG', 'Yee Yee Boys']",Jul 6 18,de_mirage
"['PUGTHUGZ', 'Skyline GG']",Jul 6 18,de_mirage
"['Skyline GG', 'sireaLz']",Jul 12 18,de_overpass
"['Skyline GG', 'Triggered Trash']",Jul 16 18,de_dust2
"['Hentai Queens', 'Hi']",Jun 2 18,de_inferno
"['Deadnauts', 'Hentai Queens']",Jun 6 18,de_train
"['CyberStormGG', 'Hentai Queens']",Jun 11 18,de_cache
"['Exsilium Esports', 'Hentai Queens']",Jun 15 18,de_mirage
"['Gentleman Dignity', 'Hentai Queens']",Jun 18 18,de_cache
"['Hentai Queens', 'Imported Goods']",Jun 26 18,de_cache
"['Hentai Queens', 'Instant Shock']",Jun 28 18,de_inferno
"['Synical6', 'this bitch empty']",May 31 18,de_mirage
"['Crime Mob', 'this bitch empty']",Jun 4 18,de_cache
"['NRS', 'this bitch empty']",Jun 14 18,de_cache
"['DreamTanks', 'this bitch empty']",Jun 18 18,de_cache
"['Triggered Trash', 'this bitch empty']",Jun 21 18,de_train
"['BedTmeBangers', 'this bitch empty']",Jul 2 18,de_cache
"['fudgey fucking blows', 'this bitch empty']",Jul 4 18,de_inferno
"['UnderGods-', 'this bitch empty']",Jul 13 18,de_cache
"['Falcons-GG', 'UC Rejects CSGO']",May 28 18,de_train
"['Desert Dynasty', 'Falcons-GG']",Jun 4 18,de_train
"['Bad Intentions', 'Falcons-GG']",Jun 6 18,de_mirage
"['Falcons-GG', 'New Beginnings']",Jun 13 18,de_inferno
"['Falcons-GG', 'SyntheticDreamz']",Jun 13 18,de_inferno
"['BOYS ARE BACK', 'Falcons-GG']",Jun 15 18,de_mirage
"['Falcons-GG', 'The Hunny Badgers']",Jun 20 18,de_inferno
"['Falcons-GG', 'Reality CS']",Jun 22 18,de_inferno
"['Crime Mob', 'Falcons-GG']",Jun 26 18,de_overpass
"['Falcons-GG', 'Yee Yee Boys']",Jul 2 18,de_dust2
"['Falcons-GG', 'UnderGods-']",Jul 7 18,de_inferno
"['Instant Shock', 'LoS Pistoleros']",May 29 18,de_inferno
"['1ms', 'Instant Shock']",May 30 18,de_inferno
"['Instant Shock', 'World Peace']",Jun 11 18,de_overpass
"['Instant Shock', 'Montes Money Bois']",Jun 12 18,de_inferno
"['Instant Shock', 'Reality CS']",Jun 22 18,de_train
"['Instant Shock', 'the pussy patrol']",Jun 29 18,de_train
"['Hooked Academy', 'Instant Shock']",Jul 4 18,de_dust2
"['Instant Shock', 'UC Rejects CSGO']",Jul 9 18,de_overpass
"['Instant Shock', 'Yee Yee Boys']",Jul 11 18,de_train
"['Instant Shock', 'Triggered Trash']",Jul 16 18,de_dust2
"['34', 'Looking for 0RG']",Jun 4 18,de_inferno
"['34', 'NRS']",Jun 6 18,de_mirage
"['34', '5th Power']",Jun 15 18,de_inferno
"['34', 'the pussy patrol']",Jun 21 18,de_mirage
"['34', 'Imported Goods']",Jul 2 18,de_inferno
"['34', 'Hooked Academy']",Jul 9 18,de_inferno
"['34', 'Noxious-']",Jul 13 18,de_nuke
"['34', 'Goomba Squad']",Jul 17 18,de_train
"['LoS Pistoleros', 'OP']",Jun 3 18,de_inferno
"['LoS Pistoleros', 'Omnivium']",Jun 6 18,de_dust2
"['Illini Esports Or...', 'LoS Pistoleros']",Jun 18 18,de_cache
"['LoS Pistoleros', 'nL']",Jun 20 18,de_train
"['LoS Pistoleros', 'NRS']",Jun 27 18,de_cache
"['LoS Pistoleros', 'SyntheticDreamz']",Jul 2 18,de_train
"['LoS Pistoleros', 'She Wasnt 18']",Jul 4 18,de_dust2
"['Decisive Esports', 'LoS Pistoleros']",Jul 9 18,de_overpass
"['Hooked Academy', 'Masked Esports']",May 24 18,de_mirage
"['DreamTanks', 'Hooked Academy']",May 30 18,de_cache
"['BedTmeBangers', 'Hooked Academy']",Jun 4 18,de_cache
"['Decisive Esports', 'Hooked Academy']",Jun 6 18,de_cache
"['Hooked Academy', 'Noxious-']",Jun 11 18,de_overpass
"['HellKittens', 'Hooked Academy']",Jun 20 18,de_inferno
"['Hooked Academy', 'Omnivium']",Jun 27 18,de_inferno
"['Hooked Academy', 'UnderGods-']",Jul 11 18,de_mirage
"['Goomba Squad', 'Hooked Academy']",Jul 16 18,de_overpass
"['Desert Dynasty', 'Windex_Ninjas']",May 21 18,de_mirage
"['Desert Dynasty', 'UC Rejects CSGO']",May 25 18,de_train
"['Desert Dynasty', 'Never trying']",Jun 6 18,de_cache
"['Desert Dynasty', 'Goomba Squad']",Jun 11 18,de_mirage
"['Desert Dynasty', 'Silent Gaming']",Jun 20 18,de_train
"['Desert Dynasty', 'Reality CS']",Jun 29 18,de_train
"['1ms', 'Desert Dynasty']",Jun 30 18,de_overpass
"['Desert Dynasty', 'Will Frag For Food']",Jul 4 18,de_mirage
"['Desert Dynasty', 'ben shapiro fan club']",Jul 9 18,de_mirage
"['Desert Dynasty', 'She Wasnt 18']",Jul 11 18,de_mirage
"['BOYS ARE BACK', 'Desert Dynasty']",Jul 12 18,de_mirage
"['Team Verum', 'sireaLz']",May 23 18,de_train
"['Sassy Sunshines', 'Team Verum']",Jun 4 18,de_train
"['NRS', 'Team Verum']",Jun 15 18,de_cache
"['OP', 'Team Verum']",Jun 22 18,de_cache
"['Team Verum', 'haha yes']",Jun 27 18,de_cache
"['Deadnauts', 'Team Verum']",Jul 4 18,de_train
"['Exsilium Esports', 'Team Verum']",Jul 6 18,de_dust2
"['BedTmeBangers', 'Exsilium Esports']",May 25 18,de_inferno
"['Exsilium Esports', 'HellKittens']",May 28 18,de_dust2
"['Exsilium Esports', 'Fews Money Crew']",Jun 4 18,de_inferno
"['Exsilium Esports', 'She Wasnt 18']",Jun 6 18,de_mirage
"['Exsilium Esports', 'Super Keyboard Wa...']",Jun 27 18,de_mirage
"['Exsilium Esports', 'Never trying']",Jul 2 18,de_cache
"['DreamTanks', 'Sassy Sunshines']",May 22 18,de_cache
"['CyberStormGG', 'DreamTanks']",May 25 18,de_inferno
"['DreamTanks', 'Habibis Workshop']",Jun 6 18,de_mirage
"['DreamTanks', 'Synical6']",Jun 7 18,de_mirage
"['DreamTanks', 'Noxious-']",Jul 6 18,de_mirage
"['DreamTanks', 'OP']",Jul 13 18,de_cache
"['Omaha Foxes', 'Purge Gaming']",May 22 18,de_mirage
"['Cx', 'Purge Gaming']",May 28 18,de_mirage
"['Purge Gaming', 'sireaLz']",May 30 18,de_inferno
"['New Beginnings', 'Purge Gaming']",Jun 20 18,de_mirage
"['Purge Gaming', 'Sassy Sunshines']",Jun 21 18,de_inferno
"['Purge Gaming', 'the pussy patrol']",Jun 28 18,de_overpass
"['Purge Gaming', 'fudgey fucking blows']",Jun 29 18,de_mirage
"['Habibis Workshop', 'Purge Gaming']",Jul 6 18,de_inferno
"['Get Five Gaming', 'Purge Gaming']",Jul 9 18,de_inferno
"['Purge Gaming', 'Silent Gaming']",Jul 11 18,de_inferno
"['Omnivium', 'Purge Gaming']",Jul 16 18,de_cache
"['Crime Mob', 'nL']",May 28 18,de_cache
"['Crime Mob', 'Will Frag For Food']",Jun 2 18,de_cache
"['Crime Mob', 'NRS']",Jun 9 18,de_cache
"['Crime Mob', 'New Horizon']",Jun 11 18,de_cache
"['Crime Mob', 'Get Five Gaming']",Jun 13 18,de_overpass
"['6o8', 'Crime Mob']",Jun 18 18,de_dust2
"['Crime Mob', 'She Wasnt 18']",Jun 20 18,de_mirage
"['Crime Mob', 'Sassy Sunshines']",Jul 2 18,de_train
"['Crime Mob', 'Goomba Squad']",Jul 3 18,de_cache
"['Crime Mob', 'Gentleman Dignity']",Jul 6 18,de_overpass
"['Crime Mob', 'LoliBread']",Jul 11 18,de_cache
"['Super Keyboard Wa...', 'the pussy patrol']",May 31 18,de_nuke
"['Noxious-', 'Super Keyboard Wa...']",Jun 6 18,de_nuke
"['Past My Bedtime', 'Super Keyboard Wa...']",Jun 11 18,de_overpass
"['BedTmeBangers', 'Super Keyboard Wa...']",Jun 22 18,de_inferno
"['Past My Bedtime', 'the pussy patrol']",May 24 18,de_nuke
"['Omaha Foxes', 'Past My Bedtime']",May 28 18,de_inferno
"['1ms', 'Past My Bedtime']",Jun 4 18,de_cache
"['Past My Bedtime', 'UnderGods-']",Jun 6 18,de_overpass
"['Past My Bedtime', 'sireaLz']",Jun 25 18,de_overpass
"['Past My Bedtime', 'She Wasnt 18']",Jul 2 18,de_nuke
"['Past My Bedtime', 'fudgey fucking blows']",Jul 4 18,de_mirage
"['Never trying', 'Past My Bedtime']",Jul 10 18,de_cache
"['BOYS ARE BACK', 'Habibis Workshop']",May 26 18,de_mirage
"['BOYS ARE BACK', 'PUGTHUGZ']",May 30 18,de_mirage
"['BOYS ARE BACK', 'Yee Yee Boys']",Jun 13 18,de_mirage
"['BOYS ARE BACK', 'Cloud9Academy']",Jun 18 18,de_nuke
"['BOYS ARE BACK', 'Cx']",Jun 25 18,de_cache
"['BOYS ARE BACK', 'CZ5']",Jun 29 18,de_overpass
"['BOYS ARE BACK', 'LEGENDS']",Jul 6 18,de_cache
"['BOYS ARE BACK', 'Corporate Punishment']",Jul 7 18,de_mirage
"['BOYS ARE BACK', 'Omnivium']",Jul 9 18,de_cache
"['Gentleman Dignity', 'New Beginnings']",May 25 18,de_nuke
"['Gentleman Dignity', 'Get Five Gaming']",May 31 18,de_dust2
"['Gentleman Dignity', 'Silent Gaming']",Jun 1 18,de_overpass
"['Deadnauts', 'Gentleman Dignity']",Jun 27 18,de_overpass
"['Gentleman Dignity', 'Triggered Trash']",Jun 29 18,de_mirage
"['Gentleman Dignity', 'Looking for 0RG']",Jul 2 18,de_inferno
"['Fierce Gaming', 'Gentleman Dignity']",Jul 12 18,de_mirage
"['Gentleman Dignity', 'the pussy patrol']",Jul 12 18,de_inferno
"['PUGTHUGZ', 'UnderGods-']",May 24 18,de_inferno
"['6o8', 'UnderGods-']",May 25 18,de_overpass
"['CyberStormGG', 'UnderGods-']",May 31 18,de_inferno
"['NRS', 'UnderGods-']",Jun 1 18,de_inferno
"['Imported Goods', 'Omnivium']",May 24 18,de_mirage
"['Newbies Not Opera...', 'Omnivium']",Jun 7 18,de_dust2
"['OP', 'Omnivium']",Jun 11 18,de_train
"['Omnivium', 'Windex_Ninjas']",Jun 13 18,de_cache
"['Omnivium', 'haha yes']",Jul 4 18,de_inferno
"['Omnivium', 'SyntheticDreamz']",Jul 7 18,de_inferno
"['5th Power', 'Looking for 0RG']",May 22 18,de_cache
"['Looking for 0RG', 'World Peace']",May 25 18,de_overpass
"['Looking for 0RG', 'The Hunny Badgers']",Jun 7 18,de_overpass
"['BedTmeBangers', 'Looking for 0RG']",Jun 11 18,de_overpass
"['Cx', 'Looking for 0RG']",Jun 18 18,de_overpass
"['Looking for 0RG', 'fudgey fucking blows']",Jun 22 18,de_mirage
"['Looking for 0RG', 'Masked Esports']",Jun 25 18,de_overpass
"['Looking for 0RG', 'PUGTHUGZ']",Jun 28 18,de_nuke
"['Looking for 0RG', 'Triggered Trash']",Jul 9 18,de_inferno
"['6o8', 'Looking for 0RG']",Jul 10 18,de_inferno
"['Looking for 0RG', 'sireaLz']",Jul 16 18,de_inferno
"['Bad Intentions', 'Yee Yee Boys']",May 25 18,de_inferno
"['Bad Intentions', 'UC Rejects CSGO']",Jun 11 18,de_cache
"['Bad Intentions', 'BedTmeBangers']",Jun 15 18,de_cache
"['Bad Intentions', 'the pussy patrol']",Jun 18 18,de_mirage
"['Corporate Punishment', 'Cx']",Jun 2 18,de_inferno
"['CZ5', 'Cx']",Jun 13 18,de_dust2
"['Cx', 'Will Frag For Food']",Jun 22 18,de_mirage
"['Cx', 'Fews Money Crew']",Jun 27 18,de_dust2
"['Cx', 'Outrageously Old ...']",Jun 29 18,de_train
"['Cx', 'Reality CS']",Jul 4 18,de_mirage
"['Cx', 'Thicc Sweaty Llamas']",Jul 9 18,de_dust2
"['Cx', 'ben shapiro fan club']",Jul 16 18,de_cache
"['Cx', 'Masked Esports']",Jul 16 18,de_cache
"['Never trying', 'Yee Yee Boys']",May 25 18,de_overpass
"['Never trying', 'Reality CS']",Jun 6 18,de_mirage
"['Goomba Squad', 'Never trying']",Jun 14 18,de_dust2
"['Never trying', 'UC Rejects CSGO']",Jun 15 18,de_overpass
"['Illini Esports Or...', 'Never trying']",Jul 11 18,de_train
"['Fierce Gaming', 'Never trying']",Jul 16 18,de_overpass
"['Triggered Trash', 'World Peace']",May 23 18,de_overpass
"['LoliBread', 'Triggered Trash']",May 25 18,de_cache
"['Montes Money Bois', 'Triggered Trash']",May 28 18,de_cache
"['Synical6', 'Triggered Trash']",Jun 8 18,de_cache
"['PUGTHUGZ', 'Triggered Trash']",Jun 11 18,de_inferno
"['Cloud9Academy', 'Triggered Trash']",Jun 14 18,de_overpass
"['SyntheticDreamz', 'Triggered Trash']",Jul 3 18,de_inferno
"['Corporate Punishment', 'Fierce Gaming']",Jun 7 18,de_train
"['Corporate Punishment', 'Get Five Gaming']",Jun 11 18,de_mirage
"['Corporate Punishment', 'SyntheticDreamz']",Jun 15 18,de_inferno
"['Corporate Punishment', 'fudgey fucking blows']",Jun 25 18,de_inferno
"['Corporate Punishment', 'Masked Esports']",Jun 30 18,de_mirage
"['1ms', 'Corporate Punishment']",Jul 9 18,de_cache
"['BedTmeBangers', 'Corporate Punishment']",Jul 12 18,de_dust2
